model_family,series_id,dataset,location_id,country,city_or_region,difficulty,primary_clue_type,gt_lat,gt_lon,pred_lat,pred_lon,error_km,distance_source,published_points,spawn_delta_km,partial,stopped_at,recording_id,model_field,source_file
gpt-5.6-sol-max,gpt-5.6-sol-max,europe-medium,loc_013,Portugal,Coimbra,medium,infrastructure,40.2155817,-8.4337562,40.2050993,-8.4125108,2.150811,recomputed_geodesic,,0.000004,False,2026-08-13T03:36:06.877Z,ogrr-2026-08-13T03-33-26-386Z-81c57fb9-67e7-4e24-9756-05d3cb1e129d,gpt-5.6-sol-max-recorded-r2,gpt-5.6-sol-max/europe-medium/rounds/round-05.json
gpt-5.6-sol-max,gpt-5.6-sol-max,europe-medium,loc_014,Sweden,Uppsala,medium,architecture,59.8481151,17.6140674,57.7078157,11.9983629,402.723364,recomputed_geodesic,,0.000003,False,2026-08-13T03:38:54.402Z,ogrr-2026-08-13T03-36-35-762Z-6cbed3bd-ca66-4738-b92f-66ba574df616,gpt-5.6-sol-max-recorded-r2,gpt-5.6-sol-max/europe-medium/rounds/round-06.json
gpt-5.6-sol-max,gpt-5.6-sol-max,europe-medium,loc_015,Estonia,Tartu,medium,mixed,58.3478594,26.7197804,56.9449742,24.5254544,203.892819,recomputed_geodesic,,0.000004,False,2026-08-13T03:42:54.230Z,ogrr-2026-08-13T03-39-34-451Z-6be13d1a-18fe-4f53-baab-3f44c24349fc,gpt-5.6-sol-max-recorded-r2,gpt-5.6-sol-max/europe-medium/rounds/round-07.json
gpt-5.6-sol-max,gpt-5.6-sol-max,europe-medium,loc_016,Slovakia,Banská Bystrica,medium,mixed,48.7583857,19.1412898,46.2368526,15.3521797,400.032777,recomputed_geodesic,,0.000001,False,2026-08-13T03:45:30.629Z,ogrr-2026-08-13T03-43-48-343Z-dfada52a-4719-48e7-99a9-54dc287e6d9e,gpt-5.6-sol-max-recorded-r2,gpt-5.6-sol-max/europe-medium/rounds/round-08.json
gpt-5.6-sol-max,gpt-5.6-sol-max,europe-medium,loc_017,Ireland,"Boleybeg East, County Galway",medium,infrastructure,53.2819335,-9.1382768,53.1204053,19.9511876,1930.492906,recomputed_geodesic,,0.000004,False,2026-08-13T03:50:17.300Z,ogrr-2026-08-13T03-46-33-214Z-09523ceb-1076-4b43-ac3d-c8f33c25869f,gpt-5.6-sol-max-recorded-r2,gpt-5.6-sol-max/europe-medium/rounds/round-09.json
gpt-5.6-sol-max,gpt-5.6-sol-max,europe-hard,loc_018,Greece,"Arcadia Regional Unit, Peloponnese",hard,landscape,37.3439407,22.5909077,36.8136826,22.9547188,67.153088,recomputed_geodesic,,0.000000,False,2026-08-13T03:55:14.691Z,ogrr-2026-08-13T03-53-03-055Z-e51ac62f-74ed-431f-82f8-970824d1ea34,gpt-5.6-sol-max-recorded-r2,gpt-5.6-sol-max/europe-hard/rounds/round-01.json
gpt-5.6-sol-max,gpt-5.6-sol-max,europe-hard,loc_019,Romania,"Vurpăr, Sibiu County",hard,architecture,45.8911426,24.3372001,46.7850160,24.4944040,100.095476,recomputed_geodesic,,0.000003,False,2026-08-13T03:57:39.129Z,ogrr-2026-08-13T03-55-51-283Z-385710f4-300b-477a-a548-b0cd6753841a,gpt-5.6-sol-max-recorded-r2,gpt-5.6-sol-max/europe-hard/rounds/round-02.json
gpt-5.6-sol-max,gpt-5.6-sol-max,europe-hard,loc_020,Bulgaria,"Vărbina, Madan Municipality, Smolyan Province",hard,architecture,41.5643939,24.9701484,43.8820573,19.0455069,549.142087,recomputed_geodesic,,0.000001,False,2026-08-13T04:00:39.707Z,ogrr-2026-08-13T03-58-32-623Z-def8d9f3-c639-4384-aae1-1f336c92a5af,gpt-5.6-sol-max-recorded-r2,gpt-5.6-sol-max/europe-hard/rounds/round-03.json
gpt-5.6-sol-max,gpt-5.6-sol-max,europe-hard,loc_021,Hungary,"Csongrád District, Csongrád-Csanád County",hard,landscape,46.7060180,20.0496719,45.0502403,20.1464752,184.191264,recomputed_geodesic,,0.000003,False,2026-08-13T04:02:48.598Z,ogrr-2026-08-13T04-01-05-611Z-e8147790-4b68-48f5-a5f2-86c0e78f8917,gpt-5.6-sol-max-recorded-r2,gpt-5.6-sol-max/europe-hard/rounds/round-04.json
gpt-5.6-sol-max,gpt-5.6-sol-max,europe-hard,loc_022,Latvia,"Ranka Parish, Gulbene Municipality",hard,infrastructure,57.1907677,26.1476727,58.4132226,27.0435303,146.195629,recomputed_geodesic,,0.000002,False,2026-08-13T04:04:47.508Z,ogrr-2026-08-13T04-03-07-606Z-32eb509a-5e9e-4be0-a2a9-8db683a60471,gpt-5.6-sol-max-recorded-r2,gpt-5.6-sol-max/europe-hard/rounds/round-05.json
gpt-5.6-sol-max,gpt-5.6-sol-max,europe-hard,loc_023,Lithuania,"Pašakiai, Radviliškis District Municipality, Šiauliai County",hard,infrastructure,55.5966197,23.8297989,56.6803738,24.3188712,124.440705,recomputed_geodesic,,0.000004,False,2026-08-13T04:07:34.986Z,ogrr-2026-08-13T04-05-21-346Z-931432d9-dd99-4e28-b75a-4fe490d803a1,gpt-5.6-sol-max-recorded-r2,gpt-5.6-sol-max/europe-hard/rounds/round-06.json
gpt-5.6-sol-max,gpt-5.6-sol-max,europe-hard,loc_024,Denmark,"Lemvig Municipality, Central Denmark Region",hard,landscape,56.6011250,8.1639420,54.8671242,11.9024089,303.944419,recomputed_geodesic,,0.000001,False,2026-08-13T04:09:50.374Z,ogrr-2026-08-13T04-08-08-820Z-2982e5bb-9710-4d38-9c0a-b16f6bdf70ff,gpt-5.6-sol-max-recorded-r2,gpt-5.6-sol-max/europe-hard/rounds/round-07.json
gpt-5.6-sol-max,gpt-5.6-sol-max,europe-hard,loc_025,Finland,"Utajärvi Municipality, North Ostrobothnia",hard,landscape,64.9428390,26.9554129,62.2372329,26.3399162,303.136504,recomputed_geodesic,,0.000003,False,2026-08-13T04:12:06.195Z,ogrr-2026-08-13T04-10-15-157Z-129e1492-4d0f-4be0-8a1c-e6a26fd949bf,gpt-5.6-sol-max-recorded-r2,gpt-5.6-sol-max/europe-hard/rounds/round-08.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r3,europe-easy,loc_001,France,Paris,easy,landmark,48.8521298,2.3696389,48.8533018,2.3690324,0.137729,recomputed_geodesic,,0.000000,False,2026-08-30T16:54:10.696Z,ogrr-2026-08-30T16-49-42-158Z-408f05f5-e282-4494-9c97-33fb13e4f49a,gpt-5-6-sol-max-recorded-r3,gpt-5.6-sol-max/runs/recorded-r3/europe-easy/rounds/round-01.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r3,europe-easy,loc_002,Germany,Berlin,easy,landmark,52.5206008,13.4151229,52.5221525,13.4132923,0.212730,recomputed_geodesic,,0.000003,False,2026-08-30T16:59:35.519Z,ogrr-2026-08-30T16-56-31-106Z-940ba7a3-5daa-4a7c-b053-68b5d61b7b4f,gpt-5-6-sol-max-recorded-r3,gpt-5.6-sol-max/runs/recorded-r3/europe-easy/rounds/round-02.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r3,europe-easy,loc_003,Austria,Salzburg,easy,landmark,47.8005438,13.0529765,47.8018317,13.0575338,0.370209,recomputed_geodesic,,0.000003,False,2026-08-30T17:04:51.022Z,ogrr-2026-08-30T17-00-56-442Z-1e9ae7e1-3b63-4cc1-8a09-e408715ffa1b,gpt-5-6-sol-max-recorded-r3,gpt-5.6-sol-max/runs/recorded-r3/europe-easy/rounds/round-03.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r3,europe-easy,loc_004,Czechia,Český Krumlov,easy,landmark,48.8126024,14.3129755,48.8126654,14.3127589,0.017386,recomputed_geodesic,,0.000006,False,2026-08-30T17:09:56.063Z,ogrr-2026-08-30T17-06-01-233Z-b57ad02b-d3d4-40f1-b225-fb913fe95d3c,gpt-5-6-sol-max-recorded-r3,gpt-5.6-sol-max/runs/recorded-r3/europe-easy/rounds/round-04.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r3,europe-easy,loc_005,Croatia,Pula,easy,landmark,44.8747121,13.8493020,44.8747698,13.8494611,0.014116,recomputed_geodesic,,0.000004,False,2026-08-30T17:14:59.762Z,ogrr-2026-08-30T17-11-07-389Z-5060f325-9a87-4235-9303-56d44ecce820,gpt-5-6-sol-max-recorded-r3,gpt-5.6-sol-max/runs/recorded-r3/europe-easy/rounds/round-05.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r3,europe-easy,loc_006,Poland,"Sieniawka, Gmina Bogatynia",easy,text,50.9008842,14.8455043,50.9050228,14.8372589,0.740528,recomputed_geodesic,,0.000831,False,2026-08-30T17:21:16.931Z,ogrr-2026-08-30T17-17-52-990Z-af010afd-41e9-4ad5-83f8-332745d82bb0,gpt-5-6-sol-max-recorded-r3,gpt-5.6-sol-max/runs/recorded-r3/europe-easy/rounds/round-06.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r3,europe-easy,loc_007,Slovenia,"Višnja Gora, Ivančna Gorica Municipality",easy,text,45.9577599,14.7424922,45.5733333,15.1869661,54.964609,recomputed_geodesic,,0.000006,False,2026-08-30T17:26:41.401Z,ogrr-2026-08-30T17-23-19-447Z-850d069d-5381-4b4b-b9e0-c25ade81aa10,gpt-5-6-sol-max-recorded-r3,gpt-5.6-sol-max/runs/recorded-r3/europe-easy/rounds/round-07.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r3,europe-easy,loc_008,Norway,"Flåm, Aurland Municipality",easy,mixed,60.8634735,7.1179637,60.8638188,7.1145601,0.188911,recomputed_geodesic,,0.000002,False,2026-08-30T17:32:17.221Z,ogrr-2026-08-30T17-28-47-296Z-d6043382-e05c-4107-8ee2-71b25c83e722,gpt-5-6-sol-max-recorded-r3,gpt-5.6-sol-max/runs/recorded-r3/europe-easy/rounds/round-08.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r3,europe-medium,loc_009,Spain,Valencia,medium,architecture,39.4667928,-0.3661343,38.5605274,-0.7311686,105.459929,recomputed_geodesic,,0.000000,False,2026-08-30T19:08:32.012Z,ogrr-2026-08-30T19-03-58-568Z-d9470d2f-fb6f-40d2-810e-fac003c3dcb2,gpt-5-6-sol-max-recorded-r3,gpt-5.6-sol-max/runs/recorded-r3/europe-medium/rounds/round-01.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r3,europe-medium,loc_010,Italy,Bologna,medium,architecture,44.4930672,11.3250143,44.4943230,11.3282397,0.292044,recomputed_geodesic,,0.000002,False,2026-08-30T19:13:53.768Z,ogrr-2026-08-30T19-09-20-140Z-f735abbd-8366-45c8-bec9-ef2fe3930be6,gpt-5-6-sol-max-recorded-r3,gpt-5.6-sol-max/runs/recorded-r3/europe-medium/rounds/round-02.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r3,europe-medium,loc_011,Netherlands,Utrecht,medium,infrastructure,52.1124003,5.0797161,52.0915750,5.1204745,3.628973,recomputed_geodesic,,0.000022,False,2026-08-30T19:19:31.379Z,ogrr-2026-08-30T19-14-52-634Z-34e51e05-b017-46f8-8d45-1bf2abb3fa9c,gpt-5-6-sol-max-recorded-r3,gpt-5.6-sol-max/runs/recorded-r3/europe-medium/rounds/round-03.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r3,europe-medium,loc_012,Belgium,"Merelbeke, Merelbeke-Melle",medium,mixed,50.9874591,3.7463905,50.9836649,3.8271138,5.684040,recomputed_geodesic,,0.000004,False,2026-08-30T19:25:04.686Z,ogrr-2026-08-30T19-20-32-631Z-f991ff55-633d-4f76-9ea3-b7eed18195ec,gpt-5-6-sol-max-recorded-r3,gpt-5.6-sol-max/runs/recorded-r3/europe-medium/rounds/round-04.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r3,europe-medium,loc_013,Portugal,Coimbra,medium,infrastructure,40.2155817,-8.4337562,40.2029437,-8.4189917,1.883919,recomputed_geodesic,,0.000004,False,2026-08-30T19:30:30.223Z,ogrr-2026-08-30T19-26-08-869Z-3a18fc9f-ddb2-4311-822c-c2c0d7f583c2,gpt-5-6-sol-max-recorded-r3,gpt-5.6-sol-max/runs/recorded-r3/europe-medium/rounds/round-05.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r3,europe-medium,loc_014,Sweden,Uppsala,medium,architecture,59.8481151,17.6140674,59.8438819,17.6096034,0.533899,recomputed_geodesic,,0.000003,False,2026-08-30T19:35:55.909Z,ogrr-2026-08-30T19-31-27-625Z-b4dff9d0-416f-4ef3-bd59-b47b8ec04772,gpt-5-6-sol-max-recorded-r3,gpt-5.6-sol-max/runs/recorded-r3/europe-medium/rounds/round-06.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r3,europe-medium,loc_015,Estonia,Tartu,medium,mixed,58.3478594,26.7197804,58.3502726,26.7215746,0.288597,recomputed_geodesic,,0.000004,False,2026-08-30T19:41:22.622Z,ogrr-2026-08-30T19-36-51-365Z-53b52313-7b27-471f-975c-4082a202c210,gpt-5-6-sol-max-recorded-r3,gpt-5.6-sol-max/runs/recorded-r3/europe-medium/rounds/round-07.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r3,europe-medium,loc_016,Slovakia,Banská Bystrica,medium,mixed,48.7583857,19.1412898,48.7654138,19.1310029,1.087575,recomputed_geodesic,,0.000001,False,2026-08-30T19:46:52.930Z,ogrr-2026-08-30T19-42-12-611Z-7db5fd3c-b0fd-4b53-85d0-272c595fc5e4,gpt-5-6-sol-max-recorded-r3,gpt-5.6-sol-max/runs/recorded-r3/europe-medium/rounds/round-08.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r3,europe-medium,loc_017,Ireland,"Boleybeg East, County Galway",medium,infrastructure,53.2819335,-9.1382768,53.2270755,-10.0046495,58.144296,recomputed_geodesic,,0.000004,False,2026-08-30T19:52:43.730Z,ogrr-2026-08-30T19-48-00-109Z-ca3e19b2-53bd-4b78-9237-9c142c9c6b2e,gpt-5-6-sol-max-recorded-r3,gpt-5.6-sol-max/runs/recorded-r3/europe-medium/rounds/round-09.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r3,europe-hard,loc_018,Greece,"Arcadia Regional Unit, Peloponnese",hard,landscape,37.3439407,22.5909077,35.3270562,23.9758462,256.016202,recomputed_geodesic,,0.000000,False,2026-08-30T20:02:20.793Z,ogrr-2026-08-30T19-57-51-239Z-0200f095-58a8-4a53-81c9-e34e1a5d4781,gpt-5-6-sol-max-recorded-r3,gpt-5.6-sol-max/runs/recorded-r3/europe-hard/rounds/round-01.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r3,europe-hard,loc_019,Romania,"Vurpăr, Sibiu County",hard,architecture,45.8911426,24.3372001,46.9504420,23.5968558,130.782435,recomputed_geodesic,,0.000003,False,2026-08-30T20:08:07.390Z,ogrr-2026-08-30T20-03-40-526Z-66994501-fb12-4e9c-9167-7a9a319b5a0e,gpt-5-6-sol-max-recorded-r3,gpt-5.6-sol-max/runs/recorded-r3/europe-hard/rounds/round-02.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r3,europe-hard,loc_020,Bulgaria,"Vărbina, Madan Municipality, Smolyan Province",hard,architecture,41.5643939,24.9701484,41.2470173,21.7674380,270.095089,recomputed_geodesic,,0.000001,False,2026-08-30T20:13:20.950Z,ogrr-2026-08-30T20-08-53-027Z-3c799eaa-4436-4755-a135-d0462466b6ac,gpt-5-6-sol-max-recorded-r3,gpt-5.6-sol-max/runs/recorded-r3/europe-hard/rounds/round-03.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r3,europe-hard,loc_021,Hungary,"Csongrád District, Csongrád-Csanád County",hard,landscape,46.7060180,20.0496719,46.7063603,19.9384906,8.502330,recomputed_geodesic,,0.000003,False,2026-08-30T20:19:07.835Z,ogrr-2026-08-30T20-14-24-252Z-f1d236f4-da7d-443f-8763-f67aad19d5d7,gpt-5-6-sol-max-recorded-r3,gpt-5.6-sol-max/runs/recorded-r3/europe-hard/rounds/round-04.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r3,europe-hard,loc_022,Latvia,"Ranka Parish, Gulbene Municipality",hard,infrastructure,57.1907677,26.1476727,46.5026704,18.9442946,1286.934342,recomputed_geodesic,,0.000002,False,2026-08-30T20:24:29.251Z,ogrr-2026-08-30T20-19-53-005Z-e18bd2f3-96c8-45dd-9cc7-98eb20a6b1c2,gpt-5-6-sol-max-recorded-r3,gpt-5.6-sol-max/runs/recorded-r3/europe-hard/rounds/round-05.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r3,europe-hard,loc_023,Lithuania,"Pašakiai, Radviliškis District Municipality, Šiauliai County",hard,infrastructure,55.5966197,23.8297989,55.5817397,23.5476461,17.867532,recomputed_geodesic,,0.000004,False,2026-08-30T20:29:58.023Z,ogrr-2026-08-30T20-25-30-481Z-a918f297-ad5b-4292-b844-377567f80ddf,gpt-5-6-sol-max-recorded-r3,gpt-5.6-sol-max/runs/recorded-r3/europe-hard/rounds/round-06.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r3,europe-hard,loc_024,Denmark,"Lemvig Municipality, Central Denmark Region",hard,landscape,56.6011250,8.1639420,54.3893259,7.2714919,252.617146,recomputed_geodesic,,0.000001,False,2026-08-30T20:35:45.469Z,ogrr-2026-08-30T20-31-19-222Z-fb66290a-31be-4bd5-9e03-b04d8860beae,gpt-5-6-sol-max-recorded-r3,gpt-5.6-sol-max/runs/recorded-r3/europe-hard/rounds/round-07.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r3,europe-hard,loc_025,Finland,"Utajärvi Municipality, North Ostrobothnia",hard,landscape,64.9428390,26.9554129,62.7754526,23.3367780,299.974158,recomputed_geodesic,,0.000003,False,2026-08-30T20:41:10.157Z,ogrr-2026-08-30T20-36-47-964Z-e34fa36a-b6e6-4d51-956f-4b454f2c9c8e,gpt-5-6-sol-max-recorded-r3,gpt-5.6-sol-max/runs/recorded-r3/europe-hard/rounds/round-08.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r4,europe-easy,loc_001,France,Paris,easy,landmark,48.8521298,2.3696389,48.8542780,2.3687664,0.247331,recomputed_geodesic,,0.000000,False,2026-08-30T23:13:18.838Z,ogrr-2026-08-30T23-09-50-289Z-ec9cc68c-e853-4a56-bb47-37b669e67deb,gpt-5-6-sol-max-recorded-r4,gpt-5.6-sol-max/runs/recorded-r4/europe-easy/rounds/round-01.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r4,europe-easy,loc_002,Germany,Berlin,easy,landmark,52.5206008,13.4151229,52.5228157,13.4131979,0.278962,recomputed_geodesic,,0.000003,False,2026-08-30T23:15:44.434Z,ogrr-2026-08-30T23-13-41-523Z-e3289eb5-2807-4920-8c2e-d13b590b9d03,gpt-5-6-sol-max-recorded-r4,gpt-5.6-sol-max/runs/recorded-r4/europe-easy/rounds/round-02.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r4,europe-easy,loc_003,Austria,Salzburg,easy,landmark,47.8005438,13.0529765,47.8027323,13.0575172,0.418219,recomputed_geodesic,,0.000003,False,2026-08-30T23:19:11.527Z,ogrr-2026-08-30T23-16-01-530Z-a8c8c6f8-800a-4bd5-8772-d1ae4c23e41d,gpt-5-6-sol-max-recorded-r4,gpt-5.6-sol-max/runs/recorded-r4/europe-easy/rounds/round-03.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r4,europe-easy,loc_004,Czechia,Český Krumlov,easy,landmark,48.8126024,14.3129755,48.8126687,14.3127610,0.017390,recomputed_geodesic,,0.000006,False,2026-08-30T23:23:02.001Z,ogrr-2026-08-30T23-19-27-781Z-b20d2e76-44f0-4c0c-8cc3-c781fb3bff2c,gpt-5-6-sol-max-recorded-r4,gpt-5.6-sol-max/runs/recorded-r4/europe-easy/rounds/round-04.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r4,europe-easy,loc_005,Croatia,Pula,easy,landmark,44.8747121,13.8493020,41.8891848,12.4927856,349.418066,recomputed_geodesic,,0.000004,False,2026-08-30T23:25:56.890Z,ogrr-2026-08-30T23-23-21-514Z-0672ac78-96ae-4b1b-9b98-0e6142b26088,gpt-5-6-sol-max-recorded-r4,gpt-5.6-sol-max/runs/recorded-r4/europe-easy/rounds/round-05.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r4,europe-easy,loc_006,Poland,"Sieniawka, Gmina Bogatynia",easy,text,50.9008842,14.8455043,50.8344820,14.8317881,7.449808,recomputed_geodesic,,0.000831,False,2026-08-30T23:30:52.430Z,ogrr-2026-08-30T23-26-59-012Z-8bc29723-4f30-4749-86a5-6ceb609832c8,gpt-5-6-sol-max-recorded-r4,gpt-5.6-sol-max/runs/recorded-r4/europe-easy/rounds/round-06.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r4,europe-easy,loc_007,Slovenia,"Višnja Gora, Ivančna Gorica Municipality",easy,text,45.9577599,14.7424922,45.9582254,14.7422845,0.054190,recomputed_geodesic,,0.000006,False,2026-08-30T23:34:31.360Z,ogrr-2026-08-30T23-31-16-513Z-a7adbf6e-2aee-42c9-8325-cde7692f54e1,gpt-5-6-sol-max-recorded-r4,gpt-5.6-sol-max/runs/recorded-r4/europe-easy/rounds/round-07.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r4,europe-easy,loc_008,Norway,"Flåm, Aurland Municipality",easy,mixed,60.8634735,7.1179637,60.8609464,7.1197044,0.297050,recomputed_geodesic,,0.000002,False,2026-08-30T23:38:25.799Z,ogrr-2026-08-30T23-35-00-257Z-efac74d2-ffb2-4d03-ac58-5b0ef53d1caa,gpt-5-6-sol-max-recorded-r4,gpt-5.6-sol-max/runs/recorded-r4/europe-easy/rounds/round-08.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r4,europe-medium,loc_009,Spain,Valencia,medium,architecture,39.4667928,-0.3661343,39.4607128,-0.3762701,1.102958,recomputed_geodesic,,0.000000,False,2026-08-30T23:44:45.178Z,ogrr-2026-08-30T23-41-05-094Z-549c689d-8d71-4224-894f-f24358cbc054,gpt-5-6-sol-max-recorded-r4,gpt-5.6-sol-max/runs/recorded-r4/europe-medium/rounds/round-01.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r4,europe-medium,loc_010,Italy,Bologna,medium,architecture,44.4930672,11.3250143,44.4946817,11.3158437,0.751150,recomputed_geodesic,,0.000002,False,2026-08-30T23:48:31.551Z,ogrr-2026-08-30T23-45-05-378Z-e8c2fded-8007-4765-81c9-d35efdf3d84c,gpt-5-6-sol-max-recorded-r4,gpt-5.6-sol-max/runs/recorded-r4/europe-medium/rounds/round-02.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r4,europe-medium,loc_011,Netherlands,Utrecht,medium,infrastructure,52.1124003,5.0797161,52.1027772,5.0965650,1.574517,recomputed_geodesic,,0.000022,False,2026-08-30T23:52:13.504Z,ogrr-2026-08-30T23-48-57-878Z-1d566280-22c6-4877-b0d0-8480e79af3a8,gpt-5-6-sol-max-recorded-r4,gpt-5.6-sol-max/runs/recorded-r4/europe-medium/rounds/round-03.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r4,europe-medium,loc_012,Belgium,"Merelbeke, Merelbeke-Melle",medium,mixed,50.9874591,3.7463905,50.9632060,3.7532467,2.740736,recomputed_geodesic,,0.000004,False,2026-08-30T23:56:49.129Z,ogrr-2026-08-30T23-53-21-630Z-af3f4c3d-e6a0-41c0-8f3f-63716b3534fd,gpt-5-6-sol-max-recorded-r4,gpt-5.6-sol-max/runs/recorded-r4/europe-medium/rounds/round-04.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r4,europe-medium,loc_013,Portugal,Coimbra,medium,infrastructure,40.2155817,-8.4337562,40.2154439,-8.4335087,0.026040,recomputed_geodesic,,0.000004,False,2026-08-30T23:59:59.699Z,ogrr-2026-08-30T23-57-12-879Z-b39aa434-9738-4619-a2ad-b99fcc093676,gpt-5-6-sol-max-recorded-r4,gpt-5.6-sol-max/runs/recorded-r4/europe-medium/rounds/round-05.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r4,europe-medium,loc_014,Sweden,Uppsala,medium,architecture,59.8481151,17.6140674,57.7084982,15.1271375,278.339886,recomputed_geodesic,,0.000000,False,2026-08-31T00:03:55.391Z,ogrr-2026-08-31T00-03-23-471Z-a9de091d-ec7b-4f44-970d-c2ee5e0fa656,gpt-5-6-sol-max-recorded-r4,gpt-5.6-sol-max/runs/recorded-r4/europe-medium/rounds/round-06.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r4,europe-medium,loc_015,Estonia,Tartu,medium,mixed,58.3478594,26.7197804,58.3551103,26.7243275,0.850390,recomputed_geodesic,,0.000004,False,2026-08-31T00:07:39.291Z,ogrr-2026-08-31T00-04-19-120Z-2c961278-295a-4a86-8b2c-e2a084acde65,gpt-5-6-sol-max-recorded-r4,gpt-5.6-sol-max/runs/recorded-r4/europe-medium/rounds/round-07.json
gpt-5.6-sol-max,gpt-5.6-sol-max/runs/recorded-r4,europe-medium,loc_016,Slovakia,Banská Bystrica,medium,mixed,48.7583857,19.1412898,45.9833831,14.7011566,455.539889,recomputed_geodesic,,0.000001,False,2026-08-31T00:11:23.161Z,ogrr-2026-08-31T00-08-16-618Z-26f36186-6b32-4393-a30b-8b40b16d97da,gpt-5-6-sol-max-recorded-r4,gpt-5.6-sol-max/runs/recorded-r4/europe-medium/rounds/round-08.json
